document	label
드라마는 잼잇는데 치매걸린 딸 연기 겁나 못하구 딸이 맞긴한겨?먼너머 딸이 엄마 치매인데 표정이 매번 멍 따리냐 실제루 지네 엄마 치매 걸렷어두 그 표정애 아무 감각 없는 사람 식물인간같애 연기 못하면 하지마 제발. 원래 아나운서 하던 애 맞지?	0
데우스 엑스 마키나. 참을 수 없이 지루하다. 영화보고나서 화가나는 영화는 오랜만.	0
십덕이라니.. 이런 십덕이라니..	0
아 10점 준사람들 뭡니까. 평점만 보고 봐버렸잖아!!!!	0
민망한 수준일세...그냥 고현정 허벅지나 보여주지 그랬어	0
작품 완성도 같은건 별로지만 아무생각 없이보면 잔인한 제이슨 시리즈를 가장 쉽게 다가갈수 있는 작품인것 같다ㅋㅋ	1
미국애서 재밌다는 소문을 들었지만 영...	0
지고 지고 또졌다. 하지만 아름다웠다.	1
책을 너무 재밌게 봐서 그런지 영화에서는 너무 많이 각색하고 많이 내용을 잘라서 좀 그랬다..	0
제 심장하나 제대로 가누지 못하는 매력없는 그가 자매 사이에 끼어있다니- 설득력 떨어지는 전개. 프랑스 영화 좋아하지만 이건 아니다. 남자 주인공 심장 부여잡을 때마다 나도 괜히 숨만 막혔다.	0
강선생 목소리 짱웃겨..ㅋㅋㅋㅋㅋ 예고편 잼있네!	1
이것은 명작이다	1
의지부족	0
주연의 오지랖넓고 답답함은 참을수있다 하지만 변종연가시가 전국강바다 모든곳에 아직도 있다는건데 근본적인 해결책없이 단순히 구충제하나 찾았다고 아 이제 살았구나라니 앞으로 물속은 다시는 들어가지 않을껀가? 모든물을 끓여 마실건가?	0
액션,전쟁,스릴러만보다가 우연하게 에덴을 보게되었는데...괜찮은데요~ 여운도남고 배우들 더 많은 작품에서 뵙기를 홧팅!	1
이영화 보니 이영화 집에서 본건데 이영화 쓰레기네	0
스페인의 종교에 대해 생각해 볼 수 있는 영화...	1
충무로의 재앙 전격 출연!	0
생각지도 못한 명작...광기와 비극의 향연.	1
다음장면이 정확히 예상되는 진부함, 영화 전체를 지배하는 신파에 몸서리치고 주연들의 발연기에 헛웃음이 나온다 특히 송승헌이 아주 가관	0
마지막에 부세미 아저씨 ㅎㅎ	1
완소 드라마	1
그래.. 남자면 좋아했을 지도......;	0
애들이보기엔 어렵고 어른이 보기엔 심심하다 이토록 재미없을수가..	0
왜이렇게 아이들에게 인기가 많은지 알것같더라구요. 영화가 너무 좋아서 보는내내 즐거웠씁니다	1
뭔가 영화의 복선이 중간중간 보여서 살짝 내용이 예상되는게 살짝 아쉬웠지만 원테이크 촬영인데...ㅋㅋㅋ잘한듯, NG안내고 저렇게 길게간게 어디냐는...ㅋㅋㅋ	1
단연, 올해 최고의 영화 (하반기까지 감안해도)	1
관계의 소통에서 오는 순간순간의 답답함이나 미진함을 잘 표현하신듯.	1
정말 이영화는 뭐가 주제인지도 파악하기 힘든거같다능.. 애들이 보라고만든거마즘?	0
이것도 영화 인가 삼류로구나	0
일베가 평점 억지로 높인 영화의 공통점, 남자 평점이 90%를 차지한다는 것..	0
6점대짜리 영화는 아님. 괜찮았는데 평점조절.	1
발연기 발연기 발연기 발연기	0
그당시 혁명 시대배경 완벽한 재현.끝없이 궁금하게 만들고. 예상하지 못했던 반전	1
0점	0
짱짱맨 최고 입니다즐겁게삽시다^^	1
한국이 이런 영화를 만들줄 아는구나..정말 깔끔하고 아름답고..깊은 영화여운이 가시질 않는다 배우 최민식..정말 훌륭하다	1
결말도 재미없고 무엇보다 개연성이 떨어짐 ,, 신얘기나 나오고	0
개꿀잼. 역시 쌍제이ㅋㅋ	1
와... 많은 생각을 하게 하는 영화다. 차분하게 적나라하다. 본성, 욕망, 고뇌. 차갑게 파고드는 기시감.	1
좀 보여줘바 네이버 나뻐!!	0
1점도 아까웡 ㅋ 시끄럽고 억지개그.ㅋ	0
이 영화를 보고 습진이 나았다	1
비디오로 소유하고 있다는게 자랑스럽다	1
사랑 이라는 것에 대해 다시한번 생각해봄	1
내 평생 최고의 사극☆ 정말 짱이었엉♡	1
리차드 드레이퍼스의 연기만으로도 가치있는.	1
2000년대 추억의 옛영화 많이 촌스럽구 유치하다.	0
잠안올때 보면 킹왕짱~	0
극장에서보고 거지같아서 욕햇엇다..오랜만에 티비보다 무료영화길래봣다가 다시욕햇다	0
불쌍해서 별1개	0
배우들의 연기만이 인상적...	0
단순한 문학일뿐, 왜 그렇게 화내면서 전쟁 미화, 일제강점기 이딴 쓸때없는소릴하는지..무개념글 아직도쓰는거보니 머리 빈 멍청이들이 많다는건데..참 한심하다..	1
어른이 보기엔 너무 유치하고 뻔하다.. 어린이용 영화.	0
모든 막장드라마,,,, 짜집기의 집합 드라마..	0
다시 보고 와야겠네요ㅋㅋㅋ재밌었는데ㅋㅋㅋㅋ	1
쓰레기	0
동생이 정말 발암물질이네.	0
쿠엔틴 타란티노도 참고햇다는 이영화비급영화의 정상이라고도할수있다	1
중간에 끌라다가 평점보고 그래도 후반엔 괜찮겠지 하면서 끝까지 봤는데...머고 이거는...어린이용이였군	0
OO바 장난하냐 포스터부터 반전을 다 알려주고 있어	0
지독하게 늘어지는 긴장감	0
평점 주고 싶어서 드라마 검색한 적은 처음이네요. 매 회 스케일도 커지고 워낙 사실적이라 더 긴장하고 본 것 같아요. 명품배우들에, 잘 짜인 스토리를 갖고도 결국 시청률 때문에 이런 수작이 조기종영이라는 수모를 당하네요. 저는 끝까지 본방사수 할게요.	1
개지루하다...너무 시리즈를 길게 늘어뜨려놨어. 쓸데없는 내용이 80%	0
주인공들이 너무 쉽게 사랑에 빠져들게 되는 설정 때문에 영화 자체에 애절함이 조금 부족하지 않나 생각되네요. 좀 더 잘 짜여진 스토리로 주인공들의 사랑을 표현 했다면 이별의 순간이 좀 더 슬프고 관중들의 가슴을 울렸을 텐데..	0
<엑스파일: 나는 입장료를 돌려받고 싶다>	0
I wish you love	1
리암 니슨의 연기는 정말 이 영화의 모든 단점을 커버했다고 본다. 리암니슨은 정말 명배우다.	1
이렇게 명화가 평점 0점이라니 ㅠㅠ 제가 1점 올려주고 갑니다!	0
1점도아깝다. 네이버 평점사기 1위로 꼽고싶은영화. 3류순정만화보다 더허접한 영화	0
최악의 영화네요 진짜 살다살다 이딴 영화는 처음 봤어요	0
그놈의 으리가 뭔지 저는 10점입니다.	1
별로 잔인하지도 않고... 재미도 없고...	0
그냥..잔잔한 포르노..별내용 없음...여주인공도 별로 안이쁨....남는게 없는 영화..	0
살다살다 이런 쓰레기영화는 첨본다..추석연휴라 부모님 보고계시기에 같이 암생각없이 봣는데.. 장르가 난잡하고 전혀 공감되지도 않는 요소들을 짜집기해서 내보낸게 어이가 없더라.. 킬링타임 그이하 영화다	0
싱어	0
웃섭다는 게 뭔지 보여주는 영화. 분명히 공포스러운데 웃으면서 봄	1
저예산 영화든 제한된 공간이든 상관 없이 영화자체가 지루하고 재미없다.재미있게 본 사람들은 뭐라할 생각은없지만 평을 보고 영화를 볼 사람들 생각도 해줘야지...너무 무책임하네...	0
현재의 나에 만족하는 법을 깨닫게 해주는 영화	1
총은 장식용 총이나?아님 부인이 공범중이던가	0
잊을 수 없는 영화	1
권상우는 역시 안된다. 무조건 오버한다고 연기 되나	0
어찌 이런 영화에서 점수를 깍으리	1
최고의 한국 드라마라고 생각합니다!!! 이 드라마 만큼 인간의 감정을 잘 그린 작품은 없습니다. 제발 2탄이 나왔으면 좋겠습니다. 감우성과 손예진이라는 배우가 다시 만났으면 합니다.	1
실화...	1
막장이다 설도현 사람도 아니고 양심도없다 이제는 시작때 보다가 바로 채널 돌아간다 볼때마다 짜증나고 화만 난다	0
보고나서 하루종일 아무것도 못하게 만들었던, 깊은슬픔과 눈물을 남긴 영화,	1
좋다	1
자꾸 시청률 올리려고 조성모 언급하는데 다시는 그러지 마시길.. 진짜 짜증나고 기분나쁨	0
삶은 어렵다... 신도 어렵다..	1
무서워요히이이이잉ㅜ	1
영상은 그림과 같이 아름다우나, 스토리는 지루한 작품	0
유오성 형님! 머가 아쉬워서 저런 쓰레기 영화에 그것도 엑스트라급으로 출연을 하셨나요? ㅠㅠ	0
사무라이의 대작중~~대작입니다~	1
스릴감이라곤 찾아볼 수 없고, 지루함의 결정체다.	0
모처럼 재미난 드라마를 만났네요동시간에 즐겨보던 기황후도 접고 우사수에 완전빠졌어요.톡톡튀는 빠른전개가 잠시도 지루할틈이 없이 빠져보게되네요유진씨 정완캐릭터 어색함없이 잘표현해서이젠 진정한연기자로 자리잡은듯~엄태웅씨도 멋지네요 화이팅!	1
배꼽잡네요 ㅎ	1
바티스타때문에본거지만 허접하고만	0
간단한 내용을 현학적으로 표현하려다 보니 전개가 복잡하고 매우 지루하다. 부풀려진 현란함을 잘 이해한 듯이 보이길 원하는 지적 수준이 낮은 이들은 마치 대단한 영화인 양 치켜세우며 높은 점수를 주지만, 실제로 이 영화는 6.5점 정도가 적당하다.	0
작정하고 만든 B급 영화의 명작	1
90년대 연애문화는 이랬구나...	1
감독은 무슨 생각으로 영화 제작을 했는지 묻고 싶네요.	0
영상미가 압권이다. 사진을 공부하는 분들이라면 풍경의 매력에 퐁당 빠질듯하다.크레딧 부분에도 섬세하 영상미에 감탄을 금치 못한다.	1
괜찮은 영화. 미친 주인을 맡은 배우의 열연이 갑이다.	1
정말감동적인영화네요~조승우의사랑에다시한번반했어요♥이영화에서조승우가정말따뜻하고순수하게나오네요~~조승우짱!!마지막에울컥하는걸참았어요..ㅎㅎ옆에가족이있어서..ㅋㅋㅋㅋ	1
최고 최고 넘 넘 재밌었음.. 넷다 넘 귀여워~~	1
제목 참 기가막히게 잘지었네	1
사람은 무엇으로 사는가. 사랑.	1
수준 낮은 그래픽 뜬금없는 삼각관계 부실한 스토리 .......건질거라곤 유역비의 외모뿐	0
이 영화는 작가가 개 쓰레기네 아나 짜증나 -10 점 없나	0
벌써 30번 넘게 본듯... ;; 내가 이상한건가.... 아름다워 영화가 ㅠ.ㅠ	1
이원석 감독님의 암흑역사 ㅋㅋㅋ... 활동 작품에 절대 않넣는다는 후문 ㅋㅋ	0
생각할수록 무서워진다.	1
꼭 중요한사람은 중요할때 교통사고 당하는지 ㅋㅋㅋ참 드라마 더럽네	0
아이의 눈높이로 봐야 할 듯한 영화. 그리고 외모만큼은 눈부신 샤를리즈 테론.	1
킬링타임용으로도 부족. 굳이 만들 필요 없었던 속편	0
석기시대 연출. 보다가 화병으로 사망할 수 있으니 주의 요함.	0
아름답다ㅎ잼씀강추ㅋ	1
정말로 진짜 유치함 지루함	0
명작 드라마..	1
정말 재밋게 본 영화다 최고!	1
다죽이네ㅋ서바이벌 데스게임이여 뭐여	0
조웅목사 새끼의 근거도 없는 선동에속는 미친년은 리얼돌이랑 다른게뭐냐?	0
마블 영화 순서대로 볼려고 처음에 봤는데, 흥미진진!!	1
액션? 멜로? sf? 한국조폭영화? 히어로물? 그냥 다 싹싹 비벼서 내놓았지만 한 입먹고 내려놓은... 도대체 뭘까? 하나만 가자!!!	0
Very good!	1
재밌던데~ 테일러 로트너 매력터짐ㅋㅋㅋ	1
테러리스트들의 테러전 심리상태에 대해 알 수 있었다.	1
아쉽네용 ;;; ㅡ,.ㅡ 그냥 영화말고 드라마로 만들지 ;; 그리고 CG티 쫙쫙~!나염 ....	0
전설까지야...	0
공포영화적인 측면에서 긴장감은 잘살렸음 하지만 갈수록 막장 내가 기독교인데 뭔 개소리 성경지식에 이상한 복선	0
정말이지.. 이건!!!!!!!!!!!!!!충격적이긴하다	1
감동적이다...ㅠㅠ	1
이중인격이라는 정신이상에 의한 범죄라도 저지른건 한 개인이 한것이므로 유죄는 유죄다. 피고가 이중인격행동을 보일때 정말 피고가 정신이상에 이중인격인지 아니면 유죄를 피하기 위해 거짓으로 연기하고 있는 것인지 처음부터 의심이 들어야 되는거 아닌가?	0
걍 더런 불륜영화구만...	0
- 마이너스 점수주고픈영화 개황당실망	0
우디해럴슨 쥴리엣루이스의 환상적인 조합	1
말이필요없다.꼭봐야할만한영화. 진짜 추천할만하다.평점10점도모자랄정도랄까..	1
화려한 휴가와 함께 선동영화의 시초격이 된 작품. 영화를통해 반정부 심리를 대중들에 심고자하는 감독과 배우들, 그리고 거기에 놀아나는 우매한 대중들이 안타까울 따름.	0
내가 본 최고의 댄스영화!!!!!!!!!	1
나도 이거 보고 장동민 팬됐음... 개멋진 놈이었어	1
최근에 영화관에서 본 평행이론보다 훨씬 재밌다	1
복고풍 분위기를 살리려 노력했지만 어필하는덴 실패한, 고전 매니아만을 위한 영화	0
중2 올라가던 해 겨울에 처음으로 대한극장에서 본 영화,아마 할인권으로 본거 같네,	1
이 드라마 진짜 흥미진진 하고 배역들이 너무 멋있어요^^	1
밀라의 캐릭터는 충분히 매력적이다.	1
전작을 본적이 없는데도 너무 재미있게 봤습니다. 크리스 에반스와 사무엘 L.잭슨의 카리스마가 돋보였고 그 외 스토리, 액션 등 모두 훌륭했습니다	1
첩혈쌍웅과는 또 다른 스토리...잘 만들었다...볼만하네요...^^;;	1
원작이 훨씬 더 좋은데..근데 아버지 눈돌아가는건 꽤 좋았음	0
성룡은 연기변신 중. 그에 희생당한 폴리스 스토리	0
세바퀴의 애청자로서 몇 글자...지금 같은 상태로는...K본부 '인간의...'는 큰 변수가 없겠으나...올 가을 개편맞아 종편 J사 히든싱어에 시청률 빼앗길게 불보듯 뻔 합니다...포멧을 변경하든 MC교체하든 이른 결정을...!!! J히든이 파란예고	0
너무 높아서.	0
어떻게 상류층의 속물근성을 정당화시키면서미화시킨지 모르겠다. 감독이 국회의원이나 사회적 강자한테 아부하고 싶은 가봐요 그리고 얼굴만 예쁘다고 왕되는것은 맞지만 드라마라도 도덕적으로 표현좀 해야되는게 아닌가요 감독님 정신차리세요	0
너무 흔해빠진 내용	0
80년대 액션 그 시대의 레전드 히어로람보 그립고 영원하제 ㅎㅎ 겁나 재미있게잘 봤다	1
유치하지만 24년이 지난 지금봐도 재밌다 ㅎㅎㅎ	1
깔끔하다. 문제없다. 엑싯뮤직 una mattina는 절정이다	1
매주똑같아	0
그럼 그렇치...	0
주온보다 훨신 뒤떨어짐 양키는 양키것만 제대루 하긔루~	0
와...먼가..전율이이는영화엿다... 10점짜리영화는아닌데 10점줄만한영화	1
새로운 아이템도없이 그저 전작들을 답습하는데 그침.	0
영화한편을 본것 같았다	1
사랑과 예술사이 에서 일어난 안타까운 이야기	1
편집과 구성이 밋밋한 그런 작품인거 같아요	0
이현세원작이데츠카오사무전집이라도되는것처럼,느껴지게하다니,그것도재주라면,재주.	0
인피니트이름답게무한하게오래가자~♥	1
제목은 잘 지었다.	0
보면서 이렇게 안무서운 공포영화는 처음이었음~ 아, 전설의 고향 다음으로	0
몇장면만 모아서 보면 될 영화	0
솔찍히 역대 가장 재미없어요~~개지순, 김산호, 대머리독수리 사장 다시나와주세요	0
스릴러까진 아니다	0
임정영 죽어서 아쉽고..추억이 살아나는 영화..다시 보고싶당.	1
잔잔하면서 짠한 영화. 조용조용히 가볍게 보기에 정말좋다.	1
굿버리베리굿 겁나재미있어요	1
절대 잊지 못하는 애니메이션	1
한국 공포영화는 수작을 찾기가 참 쉽다. 대부분이 분리수거용이라서.	0
비긴 어게인을 본 이들이 원스를 폄하하는게 안타깝다.	1
괜찮아요. 볼만 함. 약간 과대평가...후회는 없음.	0
반전은 뻔하지만 이영화평점이 깎이진않음 이영화의 매력은 반전에 있지않기땸앸ㅋ	1
정말 괜찮은 영화. 행복이 뭍어나는 ^^	1
장끌로드 영화중 80년대 만들어진 영화 이후 최고작!	1
진짜 너무 재밌고 리얼해서 좋아용ㅋㅋㅋㅋ짱짱	1
스토리는 있고 공포감은 없는 영화..	0
아주 성공적인 재난 영화의 표본	1
영화 보는 내내 뭔가 모를 편안함을 느꼈어요	1
보는데 눈이 아픈 cg/...	0
이게 영화냐	0
그래... 이름을 오란으로 지은 것 자체가 오글거려서이겠지....	0
실제 연쇄 살인 사건을 무리없이 담았으나 뭔가 부족..사람의 본성은 안 바뀐다.	0
이런 명작이 8점대라는 건, 이해하기 어렵다. 감히 명작이라 써본다.	1
지금까지 본 드라마 중 제일 지루한 드라마네요내용도 어이없고 이제 안볼려구요	0
이런 게 영화라고 할 수 있지	1
과거를 반성할줄 모르는 일본이란,밥을 거부하고,똥을먹는,똥개와 조금도 다를바없다.	0
안봣는데 1점이나준다	0
음악을 주제로한 영화중에 한 비운의 천재에 사랑을 잘 녹여낸 슬픈 레퀴엠의 영화	1
꿀잼!스토리도괜찮고아주좋네요☆★☆★☆★☆	1
스타뎀 믿고 골랐는데...ㅜㅠ 두뇌도 없고 직감도 없다...	0
랄프 파인즈를 정말 좋아하는데도 진심으로 혐오감이 느껴지는 훌륭한 연기였다.. 마지막장면은 수없이 봐왔는데도 불구하고 눈물이 났다. 러닝타임이 길긴 하지만 여유가 있다면 끝까지 보는 것이 좋다. 여담으로.. 치킨보이가 굉장히 인상깊었다	1
4.44 만들기	1
너무감동적이예요! 추천!!!	1
이런 명작을 여태 몰랐다니..일본이란 나라 정말 없어져야 할 나라라는걸 다시 느꼈다.아울러 친일파 제거는 허접 북한이나 중국도 철저히 했는데 한국은?	1
난 이영화 괜찮게 봤는데 왜들 지루하다고 그러지 재밌기만 한데..뭐 샤말란 특유의 반전이나 스릴러적 재미는 좀 약하지만 구성도 괜찮고 특히 영화 특유의 미스테리한 분위기에 묘하게 빠져들던데 여주인공의 순수한 사랑과 희망을 잃지않는 모습도 나름 멋졌고	1
이런 어정쩡한 영화가 계속 만들어져도 괜찮은 걸까?	0
왜봤지 이걸 2시간동안	0
역시 오현경은 미중년이다.	1
재미있고긴장감과테라라가마지막이너무귀여움~~	1
이거 공포영화맞나요???	0
마이크 마이어스의 2번째 전성기의 신호탄	1
보지마시길...19세의 성장통 ㄴㄴㄴ 성인들의 돌아가고픈시절를 난해하게 표현한영화	0
진짜 역사적인거 다빼고 애니메이션 만 보고 판단했을때 지루하다.... 고집스러운 오빠때문에 동생죽은 영화 힘들더라도 숙모에게 갔더라면 동생은 살았을듯	0
안봤어. 봐도 재미없을꺼같아. 그래도 그냥 이거땜에 살면서 많이 웃었자나.	1
뭘까 이 기분은	0
이거 완전 내스탈 아님!! 블랙코메디야?	0
맨 인 블랙 리부트 '백 투 더 블랙'	0
잼있음~~!! 평점이 낮아 프러스시켜줌	1
대체 무슨의도로 이런영화만드냐....	0
처음에.. 아 영상이 좀.. 이라고 생각했었는데.. 갈수록 보니.. 음향 기획자체가 엉망인 영화이였다.... 정말... 이건 무슨 영상은 미래형인데 음향은 60년대 전체적으로 보면... 보는것보다는 듣는것때문에 전체적으로 잘못된 영화	0
이런 뭥미.. 스릴러에 스릴이 없다. 지루한 3류 스릴러물..	0
이게 시청률이 35%를 달리고 있다는게 말이 안된다.	0
개쩐다 몰입도 100%!!! 와........진짜 반전 예측하기 힘든건 처음!!	1
재밌네 ㅋㅋㅋㅋ... 브렌든 연기 참 잘하는구만. 기대 이상이었음.	1
지금 1만원 결재한거 틀어놨다..ㅠ.ㅠ	0
다큐맨터리가 아니었다면 아이들의 행동이 이해가 힘들었을듯.	1
앗짱앗짱! 앗짱 영화라니 꼭 보세욧	1
지금봐도 재밌음 ㅋㅋ 주옥같은 연기반전의 반전 평점 10점입니다.	1
좋긴한데 아니돌이 나와도 좀 실력파 아이돌이 나왔으면 좋겠고요 마이클 잭슨편도 나왔으면 좋겠어요 진짜 전설인데	1
세계적인 킬러라는 놈들 하는 짓이 동네 양아치 애들에게 총 쥐어주면 이 정도일까?	0
진짜 대박!!!!우연히본영화인데 최고ㅜㅜ다른평점에 결말이 별루라고하던데 어쩜 이런결말이 현실이 아닐까? 어느누구도 잡을수도 검거할수도 밝힐수도없는게 씁쓸하다...	1
기묘한 영화네요20년전에 봤는데..아직도 다시 보고픈 영화 일위 입니다..	1
평점이 이렇게까지 낮을필요까진 없을것같은데...영상도 너무이쁘고 온주완도 귀엽고.	1
병맛인 홍성진은 이해할 수 없는 국내산 최고의 공포물이다	1
뭔가 수상한 딱찌(?) 떼기 영화.	0
채플린의 걸작	1
할 말이 안 나온다. 몰입감이 좀 있고 수애가 예쁘다는 것 빼곤 ㅡㅡ 1점을 안 주고 3점을 준건 그런 이유때문이다.	0
쉿! 아무말도 하지마세요..	0
말도안되는 스토리 개연성부족...	0
뭐야..쥐를 가지고 가족이라고,,, 미친사람들같다....대체 뭐하자는 플레이야	0
알바섀퀴들 3대가 저주받아라!!!	0
롤랜드 에머리히 영화는 일단 미국만세이다. 미국영화니 그럴수도 있긴 하지만, 국내 감독과 비교하면 강제규 등 애국심 고취를 미끼로 대량의 돈을 들여 영화를 만든다는 느낌이다	0
지루하다고 본다...	0
이건 1보다도 더쓰레기다 네이버는왜 1개미만을 안만드는건지 모르겟다	0
포스터만 죽인다.배우들 연기도 어색하고, 그래픽처리도 70년대 만화 수준....	0
어..??이상하다 이 영화 코메디아니었어?? 코메딘 줄 알고 본건데....	0
작가 다시는 드라마 쓰지 말아라	0
오씨엔에서 봤는데 설정쩔어	0
1편의 포스를 따라가기는 역부족	1
헷갈리는 연출..공포영화 보다가 잠들긴 처음	0
메카시즘과 느와르... 그 묘현한 만남.	1
돈 받고 보아도 아까울 시간...	0
걍 비보이영화던데?이게뭔액션ㅡㅡ 싸움 존나유치해. 한 8살짜리 애들은 좋아할거같다	0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 재밌당	1
대사 하나하나가 웃음을 자아낸다.	1
쓰레기같은 영화인들에 대한이야기는 언급되지 않은 모순투성이영화 영화판에 대한 실상을 파헤친다는 소린 뭐지?	0
단순한 스토리지만 진지함이 엿보여 좋다	1
연걸이형!! 미국에서 혼자 1인2역!! 서로 싸우는척 하라니 힘들었죠^-^? 토닥토닥^-^o	0
마리 앙투와네트가지고 이정도 영화밖에 못 만드나?? 물론 실제인물이 그리 미녀가 아니란 말도 있지만 좀 더 이쁜 주인공을 썼으면 좋았을걸!!	0
너무 재밌었어요.............	1
돌란 영화중에 마미 다음으로 괜찮아요. 짝사랑할 때의 모습이 돌란다우면서 민망하게 잘 묘사됨 ㅋㅋㅋㅋ	1
이런 재미있는걸 케이블 tv에서 해줌 대박일텐데 정말 잊혀지지 않는 영화 ^^	1
처음에 지하철씬은 좀 무서웠는데 나머지는 별로	0
최고엿다 ㅋㅋ	1
OOO기영화...특히 이정우.고다미.김푸른 이것들 제일 심하네	0
연기가 이미 연기가 아닌 사실처럼 되어버렸다 영화를 사랑하게 만든 영화	1
평점이 왜이리낮지. 정말 작품성있는영화..긴장감도최고	1
이건 영화도 아닌 영화... 초초초실패작	0
평식이형 2점 주는거 보니 졸라 빡쳤나보다	0
현실성 없는 억지 삼류 드라마. 말이 되야 평점을 주죠.	0
아이들을 위한 영화인데, 재미있다! 유치하지만 코믹하고 감동도 있다!	1
완전 재밌음	1
내가 문제인진 몰라도 너무 손발 오그라드는데?	0
아이고....,,,	0
심...심하잖아...	0
레지블6 기대하지말고 보게할라고 밑장빼는거보소.... 5는 처음 5분 마지막 10분 보시면 됩니다	0
음 볼만해요 ㅋ	1
정말 최고의 영화!! 정말 대박	1
말도 않되.. 그저 그런 스토리일지 몰라도 논픽션이기에 감동과 충격이 더하네요.. ㅎㅎ 기승전결의 갈등은 크게 없을지라도, 스토리전달에 충실한 영화라고 봅니다..	1
이거 볼 시간에 밥이나 먹고 잠이나 자자	0
더 할 말이 없소.	0
아무리 재미없어도 왠만하면 끝가지 보는 난데 이건 차마 끝가지 볼수 없었다.	0
2시간이 20시간 처럼 느껴졌다..쿄코는 좋지만 이건 좀..-_-;	0
좋아요 ㅋㅋ고양이들 실컷나오고	1
3D영화에 수치 이게 3D인가 첫장면만 3D든데 이럴거면 모하러 3D를 만드나	0
이렇게 진짜 잘만든 오락영화는 처음이다.. 공주 너무 예쁘고ㅋㅋ 전문가 평점 왜이럼???	1
역시 3류 한국영화다!!!	0
몇번이나 봤는지도 모르겠다 볼때마다 전율이 인다	1
이게 국산애니 수준을 올렸다는놈은 뭐임? 그냥 OOO	0
이거 영화 왜 만들었는지 몰겠다.	0
e^πi +1 = 0	1
7점 준 평론가는 메탈리카의 음악을 모르는 단순한 영화광일 뿐. 음악을 안다면 무조건 10점	1
생각없이 봤다가... 눈물콧물 다 쏟았습니다. 제발 실화가 아니기를 빕니다...	1
대체 이런 코미디 영화에 뭘 바라냐 ㅋㅋㅋ 웃었으면 됐지	1
박은수님 참 좋은 배우라도 인재도 그를 알아주는 사람이 없으면 빛을 보지 못하는 듯	1
빨강머리앤과 더불어 최고의 세계명작극장! 오~ 가여운 네로와 파트라슈..	1
3시간이 지루하지 않았다	1
샤워하다가 문득 생각이 나서 봤는데... 3번째 보는거지만 역시 잼있다.	1
야한장면도 웃기는장면도없이마지막엔살짝감동만있는영화	0
슬픈 일상을 음악과 따듯한 사랑으로 보여주는 ~ 최고!!	1
쓰레기 영화다...	0
웨스 크레이븐이 연출했기에 망정이지, 케빈 윌리암슨이 썼던 스크림 1과 2의 매력은 하나도 찾아볼 수 없는 영화. 각본가가 누군가 했더니 트랜스포머 2,3를 화려하게 쳐말아드셨던 에렌 크루거. 제발 이 인간은 각본 좀 그만 썼으면.	0
가족사랑을 신선하게 잘 표현	1
-_-	0
초반 몇십분은 오오오 그리곤 진부한 장면의 연속.....이라도 될줄 알았는데 이건 뭐	0
마지막까지 보면 참 암담하다...	1
일단 무서워야지 되는건데...거참...	0
그렇게 소녀들은 친구가 된다 ~~	1
이거 의외로 스토리 구성이 탄탄한 편인데 사람들이 유치하다고 깍아내리네..팔OO대 슈퍼맨 영화 비롯해서 미국 히어로물 스토리 이것보다 사시유치한게 태반임	1
사람이쉽게바뀌는걸깨닫게해줌	0
조니오빠 맞을래?ㅋㅋㅋ	0
짱나라, 그녀의 전성기	1
너희들에 별점 내리기에 대항한다.	1
솔직히 유치할줄 알았는데 전혀 안그렇네요 넘 재밌네요ㅠ 날개돋친듯한 상상력에 박수를 보냅니다 푸드몬스터가참 깨알같이 귀엽네요 특히 아기딸기ㅋㅋㅋㅋ	1
매우 잘 구성된 재미있는 드라마 입니다. 시청율이 낮은 이유는 잘 모르갰습니다.	1
허허실실.. 돈내면서 보기에는..	0
생각보다 진부한 스토리	0
아..여운이 아직도..	1
좋으다 여전히 좋으다 ㅋㅋㅋ	1
뭔가 허전한?그런느낌	0
최양일 감독의 최고작은 아니지만 상당한 내공을 보여주는 작품. 어둡고 차갑다	1
아주 좋은 영화입니다.	1
우리 가족이 이걸 올레tv로 10000원주고 봤어요 ㅠㅠ 제목에 낚인거같아요 이건아니잖아요 난 마지막이 아빠죽여도 이미 실행되가지고 전쟁일어나고이럴줄알았다 이건뭐 다른영화 1.2.3편등등걸릴걸 1편으로 축소시켜놓은듯한...	0
별한개도 아깝다. 이거 딸과 보러 갔는데 단편 여러개 합쳐놓은거 이게 영화냐? 순 사기인듯	0
너무 재미있네요 사라폴리감독의 스토리텔링을 실감할 수 있었습니다.	1
문인수감독 이영화찍고 몸과마음이많이힘들었다고~이영화덕분에영화감독마음접게해준영화	0
낚시하지 맙시다...전 갠적으로 평점 -10점 주고 싶네요...	0
어떤 무지한것들이 이런 훌륭한 작품에 1점 테러를 한단 말인가?	1
마지막 다 같이 노래부르고 춤추는 장면은 충격적	1
역시 네이버는 알바를 많이 쓰는구나..다음은 평정 4점대인데. 네이버는 7점대라.. 역시 대단..창피하지도 않나 외세를 끌여들여 통일 했는데. kbs는 어느나라 방송이요?	0
보다가 지루해서 시계보게되는영화는 처음임; 내용은 키스가 다임	0
9점 만들었다아아앙!!!!	1
참신한 소재를 영리하게 이용했다.	1
평점이 왜리허게 낮지 ㅡ.ㅡ 재밌는데 진심	1
말이 굳이 필요할까? 영화관에서 본건 기적이였다.	1
